City,Longitude,Lattitude,Population,Median Age,Median Income,Median House Value,Total Rooms,Bedrooms,Households,Ocean Proximity,Max Temp,Humidity,Cloudiness,Wind Speed,Description,County,Employees,Establishments,house_value_group
Piedmont,-122.21,37.82,813.0,52.0,7.0549,331400.0,2375.0,333.0,350.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$300k - $400k
Piedmont,-122.2,37.81,1067.0,45.0,6.7851,323500.0,2964.0,436.0,426.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$300k - $400k
Piedmont,-122.21,37.8,1260.0,50.0,2.8929,216700.0,2833.0,605.0,552.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$200k - $300k
Piedmont,-122.21,37.8,951.0,38.0,3.0812,233100.0,2254.0,535.0,487.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$200k - $300k
Piedmont,-122.21,37.81,510.0,52.0,5.2402,296400.0,1389.0,212.0,224.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$200k - $300k
Piedmont,-122.22,37.81,765.0,52.0,6.5217,273700.0,1971.0,335.0,308.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$200k - $300k
Piedmont,-122.22,37.8,1129.0,52.0,3.2632,227700.0,2183.0,465.0,460.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$200k - $300k
Piedmont,-122.22,37.8,1073.0,52.0,3.0298,199600.0,2286.0,464.0,441.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$100k - $200k
Piedmont,-122.22,37.8,1185.0,52.0,4.5428,239800.0,2721.0,541.0,515.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$200k - $300k
Piedmont,-122.22,37.81,756.0,52.0,4.072,270100.0,2024.0,339.0,340.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$200k - $300k
Piedmont,-122.22,37.81,1034.0,52.0,5.3509,302100.0,2944.0,536.0,521.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$300k - $400k
Piedmont,-122.23,37.8,787.0,52.0,3.1603,269500.0,2033.0,486.0,459.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$200k - $300k
Piedmont,-122.23,37.81,612.0,52.0,4.7708,314700.0,1433.0,229.0,213.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$300k - $400k
Piedmont,-122.22,37.81,1021.0,52.0,8.1564,390100.0,2927.0,402.0,380.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$300k - $400k
Piedmont,-122.23,37.81,861.0,52.0,8.8793,410300.0,2315.0,292.0,258.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,>$400k
Piedmont,-122.24,37.81,953.0,52.0,6.8591,352400.0,2485.0,313.0,327.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$300k - $400k
Piedmont,-122.24,37.81,634.0,52.0,6.0302,287300.0,1490.0,238.0,256.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$200k - $300k
Piedmont,-122.23,37.81,878.0,52.0,7.508,348700.0,2814.0,365.0,352.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$300k - $400k
Piedmont,-122.24,37.81,918.0,52.0,2.7477,243800.0,2093.0,550.0,483.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$200k - $300k
Piedmont,-122.24,37.8,360.0,52.0,2.1944,211500.0,888.0,168.0,175.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$200k - $300k
Oakland,-122.25,37.8,1197.0,52.0,3.0149,218400.0,2087.0,510.0,488.0,NEAR BAY,87.69,63.0,75.0,17.27,broken clouds,Alameda,505595.0,32808.0,$200k - $300k
Piedmont,-122.24,37.81,1048.0,52.0,3.675,269900.0,2513.0,502.0,518.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$200k - $300k
Oakland,-122.25,37.81,1373.0,46.0,3.225,218800.0,3232.0,835.0,747.0,NEAR BAY,87.69,63.0,75.0,17.27,broken clouds,Alameda,505595.0,32808.0,$200k - $300k
Oakland,-122.25,37.8,1715.0,42.0,2.9345,225000.0,4120.0,1065.0,1015.0,NEAR BAY,87.69,63.0,75.0,17.27,broken clouds,Alameda,505595.0,32808.0,$200k - $300k
Oakland,-122.25,37.8,1359.0,43.0,2.1429,250000.0,2364.0,792.0,722.0,NEAR BAY,87.69,63.0,75.0,17.27,broken clouds,Alameda,505595.0,32808.0,$200k - $300k
Oakland,-122.25,37.8,1062.0,41.0,1.6121,171400.0,1471.0,469.0,413.0,NEAR BAY,87.69,63.0,75.0,17.27,broken clouds,Alameda,505595.0,32808.0,$100k - $200k
Oakland,-122.25,37.8,1335.0,29.0,1.3929,193800.0,2468.0,864.0,773.0,NEAR BAY,87.69,63.0,75.0,17.27,broken clouds,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.24,37.79,1171.0,27.0,2.3173,125000.0,1632.0,492.0,429.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Oakland,-122.25,37.79,1475.0,45.0,1.7772,97500.0,1786.0,526.0,460.0,NEAR BAY,87.69,63.0,75.0,17.27,broken clouds,Alameda,505595.0,32808.0,<= $100k
Oakland,-122.25,37.79,742.0,50.0,2.6458,125000.0,629.0,188.0,196.0,NEAR BAY,87.69,63.0,75.0,17.27,broken clouds,Alameda,505595.0,32808.0,$100k - $200k
Oakland,-122.25,37.79,1086.0,52.0,2.181,138800.0,1339.0,391.0,363.0,NEAR BAY,87.69,63.0,75.0,17.27,broken clouds,Alameda,505595.0,32808.0,$100k - $200k
Oakland,-122.25,37.8,1645.0,36.0,2.2303,116700.0,1678.0,606.0,543.0,NEAR BAY,87.69,63.0,75.0,17.27,broken clouds,Alameda,505595.0,32808.0,$100k - $200k
Oakland,-122.25,37.8,1710.0,43.0,1.6504,151800.0,2344.0,647.0,644.0,NEAR BAY,87.69,63.0,75.0,17.27,broken clouds,Alameda,505595.0,32808.0,$100k - $200k
Piedmont,-122.24,37.8,731.0,52.0,2.2697,127000.0,996.0,228.0,228.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$100k - $200k
Piedmont,-122.24,37.8,1118.0,52.0,2.1563,128600.0,1591.0,373.0,347.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$100k - $200k
Piedmont,-122.24,37.8,1006.0,52.0,2.1348,140600.0,1586.0,398.0,335.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$100k - $200k
Piedmont,-122.24,37.8,1213.0,47.0,2.6292,182700.0,2046.0,588.0,554.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$100k - $200k
Piedmont,-122.23,37.8,772.0,52.0,2.3833,146900.0,1192.0,289.0,257.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$100k - $200k
Piedmont,-122.24,37.8,1321.0,52.0,2.957,122800.0,1803.0,420.0,401.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$100k - $200k
Piedmont,-122.24,37.8,1487.0,49.0,2.5238,169300.0,2838.0,749.0,677.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$100k - $200k
Piedmont,-122.23,37.8,488.0,52.0,1.9375,126600.0,783.0,184.0,186.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$100k - $200k
Piedmont,-122.23,37.8,949.0,51.0,1.9028,127900.0,1590.0,414.0,392.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$100k - $200k
Piedmont,-122.23,37.8,1149.0,50.0,2.25,123500.0,1746.0,480.0,415.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$100k - $200k
Piedmont,-122.23,37.8,844.0,52.0,2.3929,111900.0,1252.0,299.0,280.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.23,37.79,4367.0,43.0,2.1917,112800.0,5963.0,1344.0,1231.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.23,37.79,1659.0,52.0,2.9357,107900.0,1783.0,395.0,412.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.23,37.79,1011.0,30.0,1.8854,137500.0,999.0,264.0,263.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.24,37.79,1464.0,39.0,2.1638,105500.0,1469.0,431.0,389.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.24,37.79,1237.0,47.0,2.125,95500.0,1372.0,395.0,303.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,<= $100k
Alameda,-122.24,37.79,647.0,52.0,3.375,116100.0,674.0,180.0,168.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.24,37.79,1284.0,43.0,2.2542,112200.0,1626.0,376.0,357.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Oakland,-122.25,37.79,228.0,51.0,2.1,75000.0,175.0,43.0,55.0,NEAR BAY,87.69,63.0,75.0,17.27,broken clouds,Alameda,505595.0,32808.0,<= $100k
Oakland,-122.25,37.79,381.0,39.0,1.6,112500.0,461.0,129.0,123.0,NEAR BAY,87.69,63.0,75.0,17.27,broken clouds,Alameda,505595.0,32808.0,$100k - $200k
Oakland,-122.25,37.79,846.0,52.0,3.625,125000.0,902.0,237.0,227.0,NEAR BAY,87.69,63.0,75.0,17.27,broken clouds,Alameda,505595.0,32808.0,$100k - $200k
Oakland,-122.26,37.8,1659.0,20.0,1.6929,115000.0,2373.0,779.0,676.0,NEAR BAY,87.69,63.0,75.0,17.27,broken clouds,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.22,37.77,520.0,52.0,1.6471,95000.0,391.0,128.0,138.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,<= $100k
Alameda,-122.22,37.77,866.0,52.0,2.59,96400.0,1137.0,301.0,259.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,<= $100k
Alameda,-122.23,37.77,612.0,52.0,2.57,72000.0,769.0,206.0,183.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,<= $100k
Alameda,-122.23,37.78,415.0,52.0,2.6429,71300.0,472.0,146.0,126.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,<= $100k
Alameda,-122.23,37.78,994.0,52.0,3.0257,80800.0,862.0,215.0,213.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,<= $100k
Alameda,-122.22,37.78,1525.0,50.0,1.4886,128800.0,1920.0,530.0,477.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.23,37.78,1506.0,43.0,1.9338,112500.0,1420.0,472.0,438.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.23,37.78,1008.0,52.0,1.4844,119400.0,986.0,258.0,255.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.23,37.78,2813.0,44.0,1.6009,118100.0,2340.0,825.0,751.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.23,37.79,1481.0,48.0,2.0375,122500.0,1696.0,396.0,343.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.23,37.79,859.0,49.0,2.293,106300.0,1175.0,217.0,219.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.22,37.79,1608.0,37.0,2.1494,132500.0,2343.0,574.0,523.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.23,37.79,425.0,30.0,1.6198,122700.0,610.0,145.0,140.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.23,37.79,564.0,40.0,1.3281,113300.0,930.0,199.0,184.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.22,37.79,961.0,44.0,3.5156,109500.0,1487.0,314.0,272.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.22,37.79,2273.0,52.0,3.9048,164700.0,3424.0,690.0,685.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.21,37.79,600.0,52.0,3.0893,125000.0,762.0,190.0,195.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.22,37.79,1647.0,46.0,2.6042,124700.0,2366.0,575.0,527.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.22,37.79,1201.0,49.0,2.5,136700.0,1826.0,450.0,424.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.22,37.79,2167.0,38.0,2.7969,141700.0,3049.0,711.0,659.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Piedmont,-122.2,37.79,939.0,29.0,2.8321,150000.0,1640.0,376.0,340.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.21,37.79,859.0,47.0,2.9583,138800.0,1543.0,307.0,292.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.21,37.79,1517.0,34.0,2.8365,139200.0,2364.0,557.0,516.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.21,37.79,1143.0,35.0,2.875,143800.0,1745.0,409.0,386.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Piedmont,-122.21,37.8,1109.0,39.0,3.0682,156500.0,2003.0,500.0,464.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$100k - $200k
Piedmont,-122.21,37.8,1221.0,39.0,3.0757,151000.0,2018.0,447.0,446.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$100k - $200k
Piedmont,-122.2,37.8,1115.0,43.0,4.9559,273000.0,3045.0,499.0,455.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$200k - $300k
Piedmont,-122.2,37.8,706.0,52.0,4.7721,217100.0,1547.0,293.0,268.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$200k - $300k
Piedmont,-122.21,37.8,1883.0,52.0,3.4861,187100.0,3519.0,711.0,706.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$100k - $200k
Piedmont,-122.2,37.8,804.0,41.0,5.1184,239600.0,2070.0,354.0,340.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$200k - $300k
Piedmont,-122.21,37.8,506.0,48.0,4.0977,229700.0,1321.0,263.0,252.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$200k - $300k
Piedmont,-122.19,37.8,610.0,48.0,4.744,257300.0,1694.0,259.0,238.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$200k - $300k
Piedmont,-122.19,37.8,768.0,46.0,4.2727,246900.0,1938.0,341.0,332.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$200k - $300k
Piedmont,-122.19,37.79,462.0,50.0,2.9844,179900.0,968.0,195.0,184.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$100k - $200k
Piedmont,-122.2,37.79,667.0,40.0,4.1739,169600.0,1060.0,256.0,235.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$100k - $200k
Piedmont,-122.2,37.8,1059.0,46.0,3.8487,203300.0,2041.0,405.0,399.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$200k - $300k
Piedmont,-122.19,37.8,637.0,52.0,4.0114,263400.0,1813.0,271.0,277.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$200k - $300k
Piedmont,-122.19,37.79,1106.0,45.0,4.6563,231800.0,2718.0,451.0,454.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$200k - $300k
Piedmont,-122.19,37.79,1737.0,28.0,2.9297,140500.0,3144.0,761.0,669.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$100k - $200k
Piedmont,-122.2,37.79,1009.0,35.0,2.3036,126000.0,1802.0,459.0,390.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$100k - $200k
Piedmont,-122.2,37.79,737.0,49.0,2.6667,122000.0,882.0,195.0,210.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$100k - $200k
Piedmont,-122.2,37.79,1354.0,44.0,2.619,134700.0,1621.0,452.0,491.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.21,37.79,1530.0,45.0,2.4167,139400.0,2115.0,533.0,474.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Piedmont,-122.2,37.79,1410.0,45.0,2.7788,115400.0,2021.0,528.0,480.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.21,37.78,1390.0,46.0,2.7352,137300.0,2239.0,508.0,569.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.21,37.78,1065.0,52.0,1.8472,137000.0,1477.0,300.0,269.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.21,37.78,792.0,52.0,2.6583,142600.0,1056.0,224.0,245.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.21,37.78,779.0,49.0,3.0536,137500.0,898.0,244.0,245.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.22,37.78,2269.0,44.0,2.3906,111700.0,2968.0,710.0,610.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.21,37.78,1227.0,43.0,1.7188,126800.0,1702.0,460.0,407.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.21,37.78,753.0,47.0,2.625,111300.0,881.0,248.0,241.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.22,37.77,547.0,40.0,2.8015,114800.0,494.0,114.0,135.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.22,37.78,1807.0,50.0,1.7276,102300.0,1776.0,473.0,440.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.22,37.78,1700.0,44.0,2.0801,131900.0,1678.0,514.0,495.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.22,37.78,1543.0,51.0,2.489,119100.0,1637.0,463.0,393.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.21,37.76,1085.0,52.0,1.7546,80600.0,1420.0,314.0,300.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,<= $100k
Alameda,-122.21,37.77,353.0,52.0,4.0904,80600.0,591.0,173.0,137.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,<= $100k
Alameda,-122.21,37.77,473.0,52.0,2.6765,88800.0,745.0,153.0,149.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,<= $100k
Alameda,-122.2,37.77,1621.0,49.0,2.4338,102400.0,2272.0,498.0,483.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.21,37.77,1183.0,46.0,2.3309,98700.0,1234.0,375.0,354.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,<= $100k
Alameda,-122.21,37.77,836.0,43.0,2.2604,100000.0,1017.0,328.0,277.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,<= $100k
Alameda,-122.19,37.77,900.0,42.0,1.8039,92300.0,932.0,254.0,263.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,<= $100k
Alameda,-122.2,37.77,1888.0,39.0,2.2562,94800.0,2689.0,597.0,537.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,<= $100k
Alameda,-122.2,37.77,1024.0,41.0,2.0562,102000.0,1547.0,415.0,341.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.2,37.78,1225.0,52.0,3.5398,158400.0,2300.0,443.0,423.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.2,37.78,1071.0,39.0,3.1167,121600.0,1752.0,399.0,376.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.2,37.78,1128.0,50.0,2.5401,129100.0,1867.0,403.0,378.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.2,37.77,1537.0,43.0,2.898,121400.0,2430.0,502.0,484.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.21,37.78,1240.0,44.0,2.3125,102800.0,1729.0,414.0,393.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.19,37.78,469.0,52.0,2.875,160000.0,1026.0,180.0,168.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.19,37.77,1086.0,52.0,3.3715,143900.0,2170.0,428.0,425.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.19,37.77,1144.0,52.0,3.5114,151200.0,2329.0,445.0,417.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.19,37.78,1109.0,52.0,4.3125,164400.0,2492.0,415.0,375.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.19,37.78,984.0,52.0,3.22,156500.0,2198.0,397.0,369.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
San Leandro,-122.18,37.78,575.0,33.0,3.875,225000.0,142.0,31.0,47.0,NEAR BAY,92.37,60.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$200k - $300k
Alameda,-122.19,37.78,496.0,49.0,5.2328,174200.0,1183.0,205.0,209.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.19,37.78,555.0,52.0,3.7262,166900.0,1070.0,193.0,190.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Alameda,-122.2,37.78,869.0,45.0,4.5893,163500.0,1766.0,332.0,327.0,NEAR BAY,91.31,39.0,0.0,8.01,clear sky,Alameda,505595.0,32808.0,$100k - $200k
Piedmont,-122.18,37.79,236.0,39.0,5.2578,253000.0,617.0,95.0,106.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$200k - $300k
Piedmont,-122.18,37.79,626.0,41.0,7.0875,240700.0,1411.0,233.0,214.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$200k - $300k
Piedmont,-122.18,37.79,922.0,46.0,3.9712,208100.0,2109.0,387.0,329.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$200k - $300k
Piedmont,-122.19,37.79,582.0,47.0,2.9514,198100.0,1229.0,243.0,256.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$100k - $200k
Piedmont,-122.19,37.79,546.0,50.0,2.6667,172800.0,954.0,217.0,201.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$100k - $200k
Piedmont,-122.18,37.81,620.0,37.0,5.4446,336700.0,1643.0,262.0,266.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$300k - $400k
Piedmont,-122.18,37.8,442.0,34.0,6.2838,318200.0,1355.0,195.0,195.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$300k - $400k
Piedmont,-122.18,37.8,955.0,23.0,6.7527,285800.0,2317.0,336.0,328.0,NEAR BAY,87.76,62.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$200k - $300k
San Leandro,-122.13,37.77,916.0,24.0,7.0712,293000.0,2459.0,317.0,324.0,NEAR BAY,92.37,60.0,20.0,10.36,few clouds,Alameda,505595.0,32808.0,$200k - $300k
