City,Longitude,Lattitude,Population,Median Age,Median Income,Median House Value,Total Rooms,Bedrooms,Households,Ocean Proximity
Alameda,-122.2,37.77,1024.0,41.0,2.0562,102000.0,1547.0,415.0,341.0,NEAR BAY
Alameda,-122.2,37.78,1225.0,52.0,3.5398,158400.0,2300.0,443.0,423.0,NEAR BAY
Alameda,-122.2,37.78,1071.0,39.0,3.1167,121600.0,1752.0,399.0,376.0,NEAR BAY
Alameda,-122.2,37.78,1128.0,50.0,2.5401,129100.0,1867.0,403.0,378.0,NEAR BAY
Alameda,-122.2,37.77,1537.0,43.0,2.898,121400.0,2430.0,502.0,484.0,NEAR BAY
Alameda,-122.21,37.78,1240.0,44.0,2.3125,102800.0,1729.0,414.0,393.0,NEAR BAY
Alameda,-122.19,37.78,469.0,52.0,2.875,160000.0,1026.0,180.0,168.0,NEAR BAY
Alameda,-122.19,37.77,1086.0,52.0,3.3715,143900.0,2170.0,428.0,425.0,NEAR BAY
Alameda,-122.19,37.77,1144.0,52.0,3.5114,151200.0,2329.0,445.0,417.0,NEAR BAY
Alameda,-122.19,37.78,1109.0,52.0,4.3125,164400.0,2492.0,415.0,375.0,NEAR BAY
Alameda,-122.19,37.78,984.0,52.0,3.22,156500.0,2198.0,397.0,369.0,NEAR BAY
San Leandro,-122.18,37.78,575.0,33.0,3.875,225000.0,142.0,31.0,47.0,NEAR BAY
Alameda,-122.19,37.78,496.0,49.0,5.2328,174200.0,1183.0,205.0,209.0,NEAR BAY
Alameda,-122.19,37.78,555.0,52.0,3.7262,166900.0,1070.0,193.0,190.0,NEAR BAY
Alameda,-122.2,37.78,869.0,45.0,4.5893,163500.0,1766.0,332.0,327.0,NEAR BAY
Piedmont,-122.18,37.79,236.0,39.0,5.2578,253000.0,617.0,95.0,106.0,NEAR BAY
Piedmont,-122.18,37.79,626.0,41.0,7.0875,240700.0,1411.0,233.0,214.0,NEAR BAY
Piedmont,-122.18,37.79,922.0,46.0,3.9712,208100.0,2109.0,387.0,329.0,NEAR BAY
Piedmont,-122.19,37.79,582.0,47.0,2.9514,198100.0,1229.0,243.0,256.0,NEAR BAY
Piedmont,-122.19,37.79,546.0,50.0,2.6667,172800.0,954.0,217.0,201.0,NEAR BAY
Piedmont,-122.18,37.81,620.0,37.0,5.4446,336700.0,1643.0,262.0,266.0,NEAR BAY
Piedmont,-122.18,37.8,442.0,34.0,6.2838,318200.0,1355.0,195.0,195.0,NEAR BAY
Piedmont,-122.18,37.8,955.0,23.0,6.7527,285800.0,2317.0,336.0,328.0,NEAR BAY
San Leandro,-122.13,37.77,916.0,24.0,7.0712,293000.0,2459.0,317.0,324.0,NEAR BAY
Moraga,-122.16,37.79,4985.0,22.0,5.9849,371000.0,12842.0,2048.0,1967.0,NEAR BAY
San Leandro,-122.17,37.78,651.0,42.0,3.6875,157300.0,1524.0,260.0,267.0,NEAR BAY
San Leandro,-122.17,37.77,1704.0,30.0,2.875,135300.0,3326.0,746.0,703.0,NEAR BAY
San Leandro,-122.18,37.78,1085.0,43.0,3.4205,136700.0,1985.0,440.0,407.0,NEAR BAY
San Leandro,-122.18,37.78,713.0,50.0,3.2984,160700.0,1642.0,322.0,284.0,NEAR BAY
San Leandro,-122.17,37.78,468.0,49.0,3.875,140600.0,893.0,177.0,181.0,NEAR BAY
San Leandro,-122.17,37.78,296.0,52.0,4.175,144000.0,653.0,128.0,121.0,NEAR BAY
San Leandro,-122.16,37.77,446.0,48.0,4.7708,156300.0,977.0,194.0,180.0,NEAR BAY
San Leandro,-122.16,37.77,968.0,45.0,3.5739,176000.0,2324.0,397.0,384.0,NEAR BAY
San Leandro,-122.16,37.77,857.0,39.0,3.0958,145800.0,1583.0,349.0,316.0,NEAR BAY
San Leandro,-122.17,37.77,912.0,39.0,3.3958,141900.0,1612.0,342.0,322.0,NEAR BAY
San Leandro,-122.17,37.77,1360.0,31.0,1.871,90700.0,2424.0,533.0,452.0,NEAR BAY
San Leandro,-122.17,37.76,1074.0,41.0,1.9356,90600.0,1594.0,367.0,355.0,NEAR BAY
San Leandro,-122.17,37.76,965.0,47.0,2.1842,107900.0,2118.0,413.0,382.0,NEAR BAY
San Leandro,-122.18,37.76,933.0,37.0,2.2917,107000.0,1575.0,358.0,320.0,NEAR BAY
San Leandro,-122.17,37.76,987.0,38.0,2.4333,98200.0,1764.0,397.0,354.0,NEAR BAY
San Leandro,-122.18,37.76,907.0,50.0,1.9479,89500.0,1187.0,261.0,246.0,NEAR BAY
San Leandro,-122.18,37.76,447.0,52.0,3.9063,93800.0,754.0,175.0,165.0,NEAR BAY
San Leandro,-122.18,37.76,1299.0,49.0,1.8407,96700.0,2308.0,452.0,451.0,NEAR BAY
San Leandro,-122.18,37.77,396.0,27.0,2.0786,97500.0,909.0,236.0,157.0,NEAR BAY
San Leandro,-122.18,37.77,877.0,42.0,2.8125,97300.0,1180.0,257.0,268.0,NEAR BAY
San Leandro,-122.18,37.76,1111.0,43.0,1.8913,91200.0,2018.0,408.0,367.0,NEAR BAY
San Leandro,-122.19,37.76,790.0,49.0,1.7056,91400.0,1368.0,282.0,269.0,NEAR BAY
San Leandro,-122.18,37.77,1479.0,52.0,2.2768,96200.0,2744.0,547.0,554.0,NEAR BAY
San Leandro,-122.18,37.77,1173.0,51.0,3.2552,120100.0,2107.0,471.0,438.0,NEAR BAY
San Leandro,-122.18,37.77,1029.0,52.0,2.0556,100000.0,1748.0,362.0,366.0,NEAR BAY
San Leandro,-122.19,37.76,1030.0,52.0,2.4659,94700.0,2024.0,391.0,350.0,NEAR BAY
Alameda,-122.2,37.76,826.0,47.0,1.75,85700.0,1116.0,259.0,279.0,NEAR BAY
Alameda,-122.19,37.77,1412.0,41.0,2.0469,89300.0,2036.0,510.0,454.0,NEAR BAY
Alameda,-122.19,37.77,1132.0,45.0,2.7159,101400.0,1852.0,393.0,349.0,NEAR BAY
San Leandro,-122.19,37.76,522.0,41.0,1.2083,72500.0,921.0,207.0,159.0,NEAR BAY
San Leandro,-122.19,37.76,630.0,45.0,1.925,74100.0,995.0,238.0,237.0,NEAR BAY
Alameda,-122.2,37.75,531.0,36.0,1.5809,70000.0,606.0,132.0,133.0,NEAR BAY
Alameda,-122.2,37.76,1925.0,37.0,1.4097,84600.0,2680.0,736.0,667.0,NEAR BAY
San Leandro,-122.19,37.76,1144.0,38.0,0.7683,81800.0,1493.0,370.0,351.0,NEAR BAY
San Leandro,-122.19,37.75,1481.0,19.0,1.3194,81400.0,2207.0,565.0,520.0,NEAR BAY
San Leandro,-122.19,37.75,435.0,28.0,0.8012,81800.0,856.0,189.0,162.0,NEAR BAY
San Leandro,-122.19,37.76,984.0,26.0,1.9479,85800.0,1293.0,297.0,303.0,NEAR BAY
San Leandro,-122.19,37.74,567.0,36.0,1.1765,87100.0,847.0,212.0,159.0,NEAR BAY
San Leandro,-122.18,37.74,380.0,42.0,2.3456,83500.0,541.0,154.0,123.0,NEAR BAY
San Leandro,-122.19,37.73,825.0,44.0,2.1538,79700.0,1066.0,253.0,244.0,NEAR BAY
San Leandro,-122.19,37.74,417.0,43.0,2.5139,83400.0,707.0,147.0,155.0,NEAR BAY
San Leandro,-122.19,37.73,801.0,45.0,1.2625,84700.0,1528.0,291.0,287.0,NEAR BAY
San Leandro,-122.18,37.73,646.0,42.0,2.9063,80000.0,909.0,215.0,198.0,NEAR BAY
San Leandro,-122.18,37.73,855.0,43.0,2.5192,76400.0,1391.0,293.0,285.0,NEAR BAY
San Leandro,-122.18,37.73,435.0,44.0,2.1111,79700.0,548.0,119.0,136.0,NEAR BAY
San Leandro,-122.18,37.73,2736.0,42.0,2.455,82400.0,4074.0,874.0,780.0,NEAR BAY
San Leandro,-122.17,37.74,1481.0,41.0,2.4028,97700.0,1613.0,445.0,414.0,NEAR BAY
San Leandro,-122.17,37.74,327.0,47.0,2.15,97200.0,463.0,134.0,137.0,NEAR BAY
San Leandro,-122.17,37.74,494.0,43.0,2.4776,101600.0,818.0,193.0,179.0,NEAR BAY
San Leandro,-122.17,37.73,1231.0,43.0,2.1587,86500.0,1473.0,371.0,341.0,NEAR BAY
San Leandro,-122.18,37.74,323.0,35.0,1.8438,90500.0,504.0,126.0,109.0,NEAR BAY
San Leandro,-122.17,37.74,749.0,46.0,3.0298,107600.0,1026.0,226.0,225.0,NEAR BAY
San Leandro,-122.17,37.74,693.0,46.0,2.25,84200.0,769.0,183.0,178.0,NEAR BAY
San Leandro,-122.18,37.74,1339.0,46.0,2.2467,88900.0,2103.0,391.0,354.0,NEAR BAY
San Leandro,-122.18,37.75,282.0,45.0,4.0469,80700.0,330.0,76.0,80.0,NEAR BAY
San Leandro,-122.18,37.75,621.0,46.0,1.325,87100.0,941.0,218.0,195.0,NEAR BAY
San Leandro,-122.18,37.75,901.0,45.0,2.1731,82000.0,990.0,261.0,260.0,NEAR BAY
San Leandro,-122.19,37.75,482.0,36.0,1.9167,82800.0,1126.0,263.0,150.0,NEAR BAY
San Leandro,-122.18,37.75,652.0,43.0,2.069,84600.0,1036.0,233.0,213.0,NEAR BAY
San Leandro,-122.18,37.75,651.0,36.0,1.712,82100.0,1047.0,214.0,166.0,NEAR BAY
San Leandro,-122.17,37.76,999.0,33.0,2.5625,89300.0,1280.0,307.0,286.0,NEAR BAY
San Leandro,-122.17,37.75,907.0,43.0,1.9821,98300.0,1587.0,320.0,306.0,NEAR BAY
San Leandro,-122.17,37.75,828.0,41.0,2.5043,92300.0,1257.0,271.0,230.0,NEAR BAY
San Leandro,-122.17,37.75,763.0,44.0,2.3281,88800.0,1218.0,248.0,254.0,NEAR BAY
San Leandro,-122.17,37.75,935.0,48.0,1.4375,90000.0,1751.0,390.0,349.0,NEAR BAY
San Leandro,-122.16,37.76,1437.0,45.0,2.5122,95500.0,2299.0,514.0,484.0,NEAR BAY
San Leandro,-122.16,37.75,1516.0,38.0,1.5625,91700.0,2457.0,624.0,482.0,NEAR BAY
San Leandro,-122.17,37.75,597.0,47.0,3.1587,100400.0,998.0,211.0,185.0,NEAR BAY
San Leandro,-122.17,37.76,949.0,40.0,1.8426,94800.0,1685.0,343.0,342.0,NEAR BAY
San Leandro,-122.16,37.76,881.0,46.0,4.6696,164300.0,1827.0,307.0,302.0,NEAR BAY
San Leandro,-122.16,37.76,1438.0,36.0,2.4598,155500.0,2781.0,574.0,519.0,NEAR BAY
San Leandro,-122.15,37.76,763.0,39.0,6.0749,196900.0,1823.0,286.0,270.0,NEAR BAY
San Leandro,-122.14,37.77,1297.0,27.0,4.8304,279100.0,2229.0,365.0,355.0,NEAR BAY
San Leandro,-122.14,37.76,545.0,34.0,5.5701,252800.0,1513.0,231.0,211.0,NEAR BAY
San Leandro,-122.13,37.76,1222.0,26.0,5.37,275400.0,3266.0,491.0,533.0,NEAR BAY
San Leandro,-122.12,37.75,808.0,33.0,6.86,250000.0,1809.0,261.0,219.0,NEAR BAY
San Leandro,-122.12,37.75,329.0,28.0,7.6923,329800.0,794.0,111.0,109.0,NEAR BAY
San Leandro,-122.14,37.75,299.0,36.0,4.0313,195500.0,690.0,105.0,109.0,NEAR BAY
San Leandro,-122.14,37.75,579.0,33.0,6.8323,255900.0,1334.0,200.0,202.0,NEAR BAY
San Leandro,-122.13,37.75,137.0,30.0,4.975,311100.0,414.0,54.0,50.0,NEAR BAY
San Leandro,-122.13,37.75,229.0,36.0,5.3602,330000.0,768.0,93.0,93.0,NEAR BAY
San Leandro,-122.13,37.74,1476.0,41.0,5.0,248900.0,4400.0,666.0,648.0,NEAR BAY
San Leandro,-122.16,37.75,429.0,46.0,2.925,142900.0,954.0,161.0,154.0,NEAR BAY
San Leandro,-122.15,37.75,849.0,40.0,3.8913,126300.0,1445.0,256.0,255.0,NEAR BAY
San Leandro,-122.15,37.75,946.0,44.0,3.225,135800.0,1938.0,399.0,331.0,NEAR BAY
San Leandro,-122.15,37.74,571.0,41.0,3.1458,130600.0,856.0,178.0,191.0,NEAR BAY
San Leandro,-122.16,37.75,1137.0,24.0,2.537,107900.0,1790.0,454.0,386.0,NEAR BAY
San Leandro,-122.16,37.75,378.0,44.0,2.5568,111100.0,617.0,131.0,135.0,NEAR BAY
San Leandro,-122.15,37.74,853.0,43.0,3.5083,122000.0,1383.0,275.0,272.0,NEAR BAY
San Leandro,-122.15,37.74,764.0,49.0,3.3125,118000.0,1325.0,277.0,282.0,NEAR BAY
San Leandro,-122.16,37.75,928.0,40.0,1.8235,95200.0,1227.0,294.0,261.0,NEAR BAY
San Leandro,-122.16,37.75,406.0,35.0,3.8047,94300.0,667.0,140.0,133.0,NEAR BAY
San Leandro,-122.17,37.74,824.0,34.0,2.2917,92500.0,1223.0,281.0,280.0,NEAR BAY
San Leandro,-122.17,37.75,835.0,37.0,2.4962,91800.0,1379.0,287.0,259.0,NEAR BAY
San Leandro,-122.16,37.74,826.0,43.0,4.0417,109400.0,1534.0,300.0,295.0,NEAR BAY
San Leandro,-122.16,37.74,567.0,46.0,3.4844,129500.0,1029.0,181.0,211.0,NEAR BAY
San Leandro,-122.16,37.74,355.0,52.0,4.1458,143400.0,771.0,147.0,144.0,NEAR BAY
San Leandro,-122.16,37.74,533.0,47.0,2.625,98200.0,824.0,223.0,166.0,NEAR BAY
San Leandro,-122.16,37.74,609.0,44.0,2.0227,103100.0,1097.0,239.0,215.0,NEAR BAY
Albany,-122.29,37.9,576.0,49.0,3.3333,276800.0,1283.0,238.0,236.0,NEAR BAY
Albany,-122.29,37.9,594.0,52.0,5.338,270900.0,1604.0,263.0,286.0,NEAR BAY
Albany,-122.29,37.89,870.0,52.0,3.4732,246200.0,2248.0,422.0,377.0,NEAR BAY
Albany,-122.3,37.9,1027.0,38.0,3.5125,224200.0,2263.0,522.0,509.0,NEAR BAY
Albany,-122.29,37.89,693.0,52.0,3.1375,229100.0,1571.0,349.0,326.0,NEAR BAY
Albany,-122.3,37.89,815.0,46.0,2.8036,211600.0,1520.0,402.0,375.0,NEAR BAY
Albany,-122.3,37.9,2420.0,15.0,4.5824,256100.0,5083.0,1212.0,1146.0,NEAR BAY
Albany,-122.3,37.89,518.0,36.0,3.0208,206300.0,1077.0,293.0,276.0,NEAR BAY
Albany,-122.3,37.89,620.0,52.0,4.0875,221300.0,1248.0,283.0,275.0,NEAR BAY
El Cerrito,-122.33,37.89,551.0,42.0,4.5268,207400.0,1342.0,291.0,266.0,NEAR BAY
Albany,-122.34,37.88,2556.0,37.0,1.7375,350000.0,3061.0,930.0,924.0,NEAR BAY
Albany,-122.29,37.89,1498.0,52.0,3.1795,218200.0,3171.0,698.0,696.0,NEAR BAY
Albany,-122.29,37.88,523.0,50.0,3.8672,216700.0,1211.0,261.0,227.0,NEAR BAY
Albany,-122.29,37.89,374.0,52.0,5.1675,270600.0,979.0,175.0,153.0,NEAR BAY
Albany,-122.29,37.89,1004.0,52.0,5.1696,261400.0,2269.0,380.0,371.0,NEAR BAY
Berkeley,-122.28,37.88,769.0,52.0,4.2614,261300.0,1844.0,332.0,334.0,NEAR BAY
Albany,-122.29,37.89,940.0,52.0,5.0551,232200.0,2178.0,421.0,423.0,NEAR BAY
Berkeley,-122.27,37.9,645.0,42.0,5.6228,375400.0,1650.0,274.0,256.0,NEAR BAY
Berkeley,-122.26,37.9,705.0,52.0,7.8864,357300.0,1927.0,279.0,288.0,NEAR BAY
Berkeley,-122.27,37.9,684.0,52.0,7.9556,374400.0,2079.0,273.0,275.0,NEAR BAY
Berkeley,-122.27,37.9,572.0,52.0,6.174,358800.0,1803.0,240.0,236.0,NEAR BAY
Berkeley,-122.27,37.9,671.0,52.0,6.9414,417500.0,2041.0,270.0,253.0,NEAR BAY
Berkeley,-122.27,37.89,975.0,52.0,8.8342,430500.0,3046.0,373.0,365.0,NEAR BAY
Albany,-122.28,37.9,779.0,52.0,7.1754,362900.0,2318.0,328.0,312.0,NEAR BAY
Albany,-122.28,37.9,658.0,52.0,10.0825,397000.0,2003.0,250.0,244.0,NEAR BAY
Albany,-122.28,37.9,819.0,52.0,4.9083,346800.0,2261.0,328.0,335.0,NEAR BAY
Albany,-122.28,37.89,412.0,52.0,5.7912,327100.0,1225.0,169.0,168.0,NEAR BAY
Albany,-122.28,37.89,835.0,52.0,4.5893,290100.0,2315.0,408.0,369.0,NEAR BAY
Albany,-122.28,37.89,722.0,52.0,5.4171,292000.0,2070.0,329.0,306.0,NEAR BAY
Albany,-122.28,37.89,1085.0,52.0,4.125,270900.0,2616.0,473.0,487.0,NEAR BAY
Berkeley,-122.27,37.89,973.0,52.0,7.266,371100.0,2640.0,366.0,355.0,NEAR BAY
Berkeley,-122.27,37.89,723.0,52.0,5.3989,335600.0,1978.0,293.0,272.0,NEAR BAY
Berkeley,-122.26,37.9,903.0,37.0,7.8336,371300.0,2220.0,335.0,362.0,NEAR BAY
Berkeley,-122.25,37.89,356.0,41.0,6.1593,344000.0,1125.0,195.0,181.0,NEAR BAY
Berkeley,-122.26,37.89,1005.0,52.0,6.381,342200.0,3078.0,494.0,462.0,NEAR BAY
Berkeley,-122.26,37.89,1205.0,52.0,6.6828,370900.0,3706.0,531.0,504.0,NEAR BAY
Berkeley,-122.25,37.89,987.0,37.0,7.5385,350000.0,3000.0,457.0,450.0,NEAR BAY
Berkeley,-122.25,37.89,1031.0,42.0,6.7138,368600.0,2863.0,460.0,448.0,NEAR BAY
Berkeley,-122.26,37.88,894.0,52.0,6.2425,391800.0,2551.0,417.0,404.0,NEAR BAY
Berkeley,-122.26,37.88,823.0,52.0,5.7979,415300.0,2255.0,410.0,377.0,NEAR BAY
Berkeley,-122.27,37.88,1232.0,52.0,4.2813,284900.0,3360.0,648.0,621.0,NEAR BAY
Berkeley,-122.27,37.88,669.0,52.0,3.5417,287500.0,1693.0,391.0,367.0,NEAR BAY
Berkeley,-122.27,37.88,989.0,44.0,3.0132,272900.0,2252.0,592.0,550.0,NEAR BAY
Berkeley,-122.28,37.88,1058.0,52.0,4.1429,259600.0,2495.0,491.0,464.0,NEAR BAY
Berkeley,-122.28,37.88,506.0,52.0,4.1912,254500.0,1193.0,200.0,207.0,NEAR BAY
Berkeley,-122.28,37.88,489.0,52.0,3.9167,235600.0,1172.0,215.0,218.0,NEAR BAY
Albany,-122.29,37.88,824.0,52.0,3.8897,218400.0,2159.0,424.0,388.0,NEAR BAY
Albany,-122.29,37.88,1034.0,48.0,3.1065,229200.0,2365.0,490.0,475.0,NEAR BAY
Albany,-122.29,37.88,920.0,46.0,2.9926,192100.0,1895.0,442.0,425.0,NEAR BAY
Albany,-122.29,37.88,841.0,52.0,3.556,179300.0,1650.0,395.0,380.0,NEAR BAY
Albany,-122.3,37.88,749.0,45.0,1.475,187500.0,453.0,146.0,137.0,NEAR BAY
Albany,-122.3,37.88,208.0,52.0,1.6971,138800.0,409.0,97.0,98.0,NEAR BAY
Albany,-122.3,37.87,228.0,10.0,2.1705,150000.0,503.0,118.0,100.0,NEAR BAY
Albany,-122.3,37.86,287.0,50.0,2.75,140600.0,499.0,127.0,128.0,NEAR BAY
Berkeley,-122.29,37.85,218.0,52.0,2.5682,120000.0,477.0,119.0,106.0,NEAR BAY
Albany,-122.3,37.88,854.0,46.0,2.9,144800.0,1647.0,376.0,355.0,NEAR BAY
Albany,-122.3,37.87,1695.0,52.0,2.2208,144800.0,3123.0,749.0,684.0,NEAR BAY
Berkeley,-122.28,37.88,403.0,52.0,3.2344,245500.0,957.0,188.0,172.0,NEAR BAY
Berkeley,-122.28,37.87,288.0,52.0,3.5156,200000.0,589.0,132.0,131.0,NEAR BAY
Berkeley,-122.28,37.87,963.0,49.0,1.9805,173700.0,2026.0,548.0,521.0,NEAR BAY
Albany,-122.29,37.87,1129.0,50.0,2.6684,185600.0,1829.0,536.0,516.0,NEAR BAY
Albany,-122.29,37.87,386.0,52.0,3.875,182600.0,895.0,198.0,204.0,NEAR BAY
Berkeley,-122.28,37.88,811.0,52.0,3.006,227900.0,1909.0,416.0,406.0,NEAR BAY
Berkeley,-122.28,37.87,1293.0,46.0,2.543,220700.0,3022.0,696.0,675.0,NEAR BAY
Berkeley,-122.28,37.87,805.0,46.0,2.8676,212000.0,1777.0,446.0,431.0,NEAR BAY
Berkeley,-122.27,37.88,1372.0,52.0,2.1907,271400.0,2803.0,930.0,876.0,NEAR BAY
Berkeley,-122.27,37.87,862.0,30.0,1.7778,268800.0,1465.0,439.0,425.0,NEAR BAY
Berkeley,-122.27,37.88,1152.0,37.0,2.52,277800.0,2619.0,682.0,616.0,NEAR BAY
Berkeley,-122.26,37.88,483.0,52.0,4.2788,332500.0,1149.0,255.0,249.0,NEAR BAY
Berkeley,-122.26,37.88,1558.0,52.0,2.944,338900.0,2363.0,604.0,573.0,NEAR BAY
Berkeley,-122.26,37.88,1798.0,52.0,1.725,287500.0,2604.0,837.0,769.0,NEAR BAY
Berkeley,-122.25,37.87,266.0,41.0,5.2289,384600.0,685.0,141.0,123.0,NEAR BAY
Berkeley,-122.25,37.87,2184.0,42.0,2.5562,371400.0,1756.0,465.0,422.0,NEAR BAY
Berkeley,-122.25,37.87,2016.0,52.0,0.949,350000.0,1204.0,460.0,477.0,NEAR BAY
Berkeley,-122.25,37.87,1349.0,52.0,1.1696,500001.0,609.0,236.0,250.0,NEAR BAY
Berkeley,-122.26,37.87,3337.0,52.0,1.4012,175000.0,1087.0,371.0,350.0,NEAR BAY
Berkeley,-122.26,37.87,1721.0,52.0,1.1859,241700.0,2773.0,998.0,949.0,NEAR BAY
Berkeley,-122.27,37.87,1675.0,35.0,1.7464,216700.0,3218.0,1108.0,1000.0,NEAR BAY
Berkeley,-122.27,37.87,707.0,49.0,2.8846,211300.0,1350.0,368.0,350.0,NEAR BAY
Berkeley,-122.27,37.87,1424.0,52.0,2.7372,210200.0,3084.0,698.0,694.0,NEAR BAY
Berkeley,-122.28,37.86,393.0,52.0,3.8594,196400.0,938.0,195.0,189.0,NEAR BAY
Berkeley,-122.28,37.87,828.0,52.0,3.5625,191700.0,1813.0,353.0,339.0,NEAR BAY
Berkeley,-122.28,37.87,571.0,52.0,2.2788,182300.0,1233.0,300.0,292.0,NEAR BAY
Albany,-122.29,37.87,1382.0,44.0,2.537,175000.0,2539.0,755.0,713.0,NEAR BAY
Albany,-122.29,37.87,792.0,46.0,2.525,165900.0,1267.0,324.0,321.0,NEAR BAY
Berkeley,-122.29,37.86,815.0,52.0,1.9946,156900.0,1665.0,404.0,372.0,NEAR BAY
Berkeley,-122.28,37.86,788.0,52.0,2.8214,164300.0,1659.0,367.0,346.0,NEAR BAY
Albany,-122.29,37.87,1145.0,52.0,2.6165,150000.0,2225.0,460.0,430.0,NEAR BAY
Berkeley,-122.29,37.86,1354.0,50.0,1.9483,150500.0,2485.0,607.0,563.0,NEAR BAY
Berkeley,-122.28,37.86,958.0,52.0,1.9327,169900.0,2031.0,450.0,445.0,NEAR BAY
Berkeley,-122.28,37.86,1361.0,49.0,1.9798,147400.0,2932.0,668.0,608.0,NEAR BAY
Berkeley,-122.28,37.85,1005.0,52.0,2.4167,152700.0,2246.0,472.0,449.0,NEAR BAY
Berkeley,-122.27,37.86,924.0,49.0,2.5417,182700.0,2052.0,435.0,414.0,NEAR BAY
Berkeley,-122.28,37.86,780.0,52.0,3.3906,179300.0,1999.0,417.0,358.0,NEAR BAY
Berkeley,-122.28,37.86,1582.0,52.0,2.5652,157700.0,3007.0,691.0,636.0,NEAR BAY
Berkeley,-122.28,37.86,1213.0,41.0,2.2845,153100.0,2214.0,550.0,568.0,NEAR BAY
Berkeley,-122.27,37.86,486.0,52.0,2.6071,250000.0,1088.0,305.0,267.0,NEAR BAY
Berkeley,-122.27,37.86,494.0,52.0,3.15,206300.0,834.0,186.0,175.0,NEAR BAY
Berkeley,-122.27,37.86,849.0,52.0,2.6914,218800.0,1769.0,372.0,365.0,NEAR BAY
Berkeley,-122.27,37.86,1127.0,52.0,1.8447,198200.0,2307.0,583.0,548.0,NEAR BAY
Berkeley,-122.26,37.86,3276.0,35.0,1.6307,253600.0,5161.0,1744.0,1742.0,NEAR BAY
Berkeley,-122.26,37.86,1493.0,52.0,2.9044,257400.0,3497.0,832.0,794.0,NEAR BAY
Berkeley,-122.26,37.86,1461.0,52.0,2.9405,289500.0,3774.0,744.0,679.0,NEAR BAY
Berkeley,-122.26,37.86,1253.0,52.0,3.3893,241700.0,2888.0,604.0,538.0,NEAR BAY
Berkeley,-122.25,37.86,1656.0,48.0,3.0417,489600.0,2153.0,517.0,459.0,NEAR BAY
Berkeley,-122.25,37.86,514.0,52.0,7.0897,446200.0,1389.0,191.0,202.0,NEAR BAY
Berkeley,-122.25,37.86,719.0,52.0,5.0463,456300.0,1709.0,318.0,295.0,NEAR BAY
Berkeley,-122.25,37.86,878.0,52.0,1.7652,336800.0,1587.0,444.0,449.0,NEAR BAY
Berkeley,-122.24,37.86,517.0,52.0,7.8521,500001.0,1668.0,225.0,214.0,NEAR BAY
Piedmont,-122.24,37.85,1366.0,52.0,9.3959,500001.0,3726.0,474.0,496.0,NEAR BAY
Berkeley,-122.25,37.86,1316.0,52.0,5.3794,376900.0,4048.0,663.0,590.0,NEAR BAY
Berkeley,-122.26,37.85,1508.0,52.0,3.2619,309600.0,3618.0,768.0,755.0,NEAR BAY
Berkeley,-122.27,37.85,1800.0,52.0,2.7054,182300.0,4076.0,920.0,815.0,NEAR BAY
Berkeley,-122.27,37.85,719.0,47.0,2.2431,172700.0,2077.0,400.0,326.0,NEAR BAY
Berkeley,-122.27,37.85,675.0,50.0,1.9028,150800.0,1279.0,300.0,255.0,NEAR BAY
Berkeley,-122.27,37.85,875.0,52.0,1.5817,153600.0,1974.0,426.0,363.0,NEAR BAY
Berkeley,-122.27,37.85,152.0,52.0,2.2841,106300.0,335.0,83.0,77.0,NEAR BAY
Berkeley,-122.27,37.85,843.0,47.0,1.3785,142300.0,1375.0,307.0,319.0,NEAR BAY
Berkeley,-122.28,37.85,281.0,52.0,2.9018,119400.0,610.0,145.0,132.0,NEAR BAY
Berkeley,-122.28,37.85,506.0,44.0,1.73,147900.0,1025.0,198.0,204.0,NEAR BAY
Berkeley,-122.28,37.85,1054.0,48.0,2.2625,132900.0,2063.0,484.0,466.0,NEAR BAY
Berkeley,-122.29,37.84,1017.0,35.0,2.2106,132500.0,1872.0,419.0,414.0,NEAR BAY
Oakland,-122.28,37.83,1623.0,52.0,2.6997,126900.0,3108.0,813.0,765.0,NEAR BAY
Berkeley,-122.3,37.84,3100.0,14.0,4.0018,143800.0,7355.0,2408.0,2051.0,NEAR BAY
Piedmont,-122.23,37.83,947.0,52.0,7.8772,500001.0,2990.0,379.0,361.0,NEAR BAY
Piedmont,-122.22,37.82,808.0,39.0,11.8603,500001.0,2492.0,310.0,315.0,NEAR BAY
Piedmont,-122.22,37.82,1018.0,42.0,13.499,500001.0,2991.0,335.0,335.0,NEAR BAY
Piedmont,-122.23,37.82,1001.0,52.0,12.2138,500001.0,3242.0,366.0,352.0,NEAR BAY
Piedmont,-122.23,37.82,1005.0,52.0,8.1872,466100.0,3051.0,381.0,369.0,NEAR BAY
Piedmont,-122.23,37.82,1192.0,52.0,12.3804,500001.0,3494.0,396.0,383.0,NEAR BAY
Piedmont,-122.24,37.83,585.0,52.0,5.8948,457800.0,1757.0,246.0,227.0,NEAR BAY
Piedmont,-122.24,37.83,916.0,52.0,8.1194,471600.0,2449.0,312.0,316.0,NEAR BAY
Piedmont,-122.23,37.82,556.0,52.0,8.7477,500001.0,1611.0,203.0,179.0,NEAR BAY
Piedmont,-122.24,37.82,1470.0,52.0,6.155,398600.0,3665.0,517.0,520.0,NEAR BAY
Piedmont,-122.25,37.82,1104.0,52.0,5.883,340700.0,2474.0,403.0,398.0,NEAR BAY
